"","X","id.exposure","id.outcome","outcome","exposure","method","nsnp","b","se","pval","tissue","lo_ci","up_ci","or","or_lci95","or_uci95","exposure_tissue"
"166",166,"XAzTlE","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","AC093673.5","Wald ratio",1,-0.246146550910088,0.0469113381779316,1.54546565556463e-07,"Skin - Unexposed",-0.338092773738834,-0.154200328081342,0.781807641908124,0.713129125174034,0.857100302552889,"AC093673.5-Skin - Unexposed"
"167",167,"Xuzv0w","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","FAM171A2","Wald ratio",1,0.178517591690489,0.0372096220893327,1.60562781723782e-06,"Skin - Unexposed",0.105586732395397,0.251448450985581,1.19544391296782,1.1113624914739,1.28588661216787,"FAM171A2-Skin - Unexposed"
"168",168,"Yt7QtO","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","MAT1A","Wald ratio",1,-0.0650348064572717,0.0113218488974198,9.23641920371048e-09,"Skin - Unexposed",-0.0872256302962145,-0.0428439826183289,0.937034847946396,0.916470288840348,0.958060852553052,"MAT1A-Skin - Unexposed"
"169",169,"atDC4a","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","SIRPB1","Inverse variance weighted",2,-0.0332418204161269,0.00736055901255827,6.29566292185897e-06,"Skin - Unexposed",-0.0476685160807411,-0.0188151247515127,0.967304617299084,0.953449787972537,0.981360774790039,"SIRPB1-Skin - Unexposed"
"170",170,"YH44PD","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","HLA-DRB6","Inverse variance weighted",2,-0.0360378327800825,0.00775902976146123,3.40684262934064e-06,"Skin - Unexposed",-0.0512455311125465,-0.0208301344476185,0.964603799149386,0.950045376194903,0.97938531426792,"HLA-DRB6-Skin - Unexposed"
"171",171,"ylJaZO","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","HLA-DOB","Inverse variance weighted",2,-0.0492897105202333,0.0102911732858348,1.67186382715031e-06,"Skin - Unexposed",-0.0694604101604695,-0.0291190108799971,0.951905312763527,0.932897065898612,0.971300862217424,"HLA-DOB-Skin - Unexposed"
"172",172,"0e1CdV","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","FAM213A","Wald ratio",1,0.132713409417278,0.0293710004448075,6.22738275925104e-06,"Whole Blood",0.0751462485454553,0.190280570289101,1.14192268714265,1.07804180140167,1.20958892476679,"FAM213A-Whole Blood"
"173",173,"1PCKMA","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","MS4A6A","Wald ratio",1,0.51351420949865,0.0621064383169458,1.35890955998569e-16,"Whole Blood",0.391785590397436,0.635242828599864,1.67115367203422,1.4796204325608,1.88748042004258,"MS4A6A-Whole Blood"
"174",174,"1WnO3K","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","LAMTOR4","Wald ratio",1,0.495604201626974,0.104393225449086,2.05972096598041e-06,"Whole Blood",0.290993479746765,0.700214923507183,1.64148973026227,1.33775586141462,2.01418555677804,"LAMTOR4-Whole Blood"
"175",175,"370O2M","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","LACTB","Wald ratio",1,0.293452899702228,0.056060577537454,1.65371271054257e-07,"Whole Blood",0.183574167728818,0.403331631675638,1.34105001406764,1.20150407493553,1.49680319671602,"LACTB-Whole Blood"
"176",176,"4cr4Nh","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","RP11-259G18.3","Wald ratio",1,-0.0434098693075606,0.0079209421634547,4.24384131135202e-08,"Whole Blood",-0.0589349159479318,-0.0278848226671894,0.95751885203902,0.942768126330214,0.972500370349802,"RP11-259G18.3-Whole Blood"
"177",177,"6P2pyD","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","CNPY4","Wald ratio",1,-0.353989189429623,0.0574537427870069,7.21545650735017e-10,"Whole Blood",-0.466598525292157,-0.241379853567089,0.701882555065138,0.627131817441165,0.785543178330263,"CNPY4-Whole Blood"
"178",178,"793ybp","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","WNT3","Wald ratio",1,-0.237094889139316,0.0404503104781603,4.59019175103697e-09,"Whole Blood",-0.31637749767651,-0.157812280602122,0.788916424865268,0.728784283859736,0.854010081180596,"WNT3-Whole Blood"
"179",179,"7WLk6Y","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","SLC24A4","Wald ratio",1,-0.22703948144363,0.0370124005534347,8.56176792634063e-10,"Whole Blood",-0.299583786528362,-0.154495176358898,0.796889319328302,0.741126623381427,0.856847625257552,"SLC24A4-Whole Blood"
"180",180,"8bQFjD","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","RP11-333E1.1","Wald ratio",1,0.250091424101196,0.0357692306451887,2.71375230259544e-12,"Whole Blood",0.179983732036626,0.320199116165766,1.28414281292372,1.19719788699202,1.37740200003764,"RP11-333E1.1-Whole Blood"
"181",181,"9MVNSv","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","APH1B","Wald ratio",1,0.902438708838613,0.0950355808422964,2.18530421838594e-21,"Whole Blood",0.716168970387712,1.08870844728951,2.46560868695258,2.04657767318359,2.97043512046106,"APH1B-Whole Blood"
"182",182,"a2up29","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","ARL17A","Wald ratio",1,-0.186756447210307,0.0345976026968055,6.74031960268134e-08,"Whole Blood",-0.254567748496046,-0.118945145924568,0.829645774323747,0.775251529186423,0.88785650197374,"ARL17A-Whole Blood"
"183",183,"bVG7Qo","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","ZSCAN26","Wald ratio",1,-0.282445288505582,0.052998887088004,9.86092366496935e-08,"Whole Blood",-0.38632310719807,-0.178567469813094,0.753937889899597,0.679550922410047,0.836467618659586,"ZSCAN26-Whole Blood"
"184",184,"C3aLKb","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","OARD1","Wald ratio",1,-0.284038535562165,0.0618519432619514,4.38528348160834e-06,"Whole Blood",-0.40526834435559,-0.16280872676874,0.752737636979282,0.666797855407888,0.849753708008777,"OARD1-Whole Blood"
"185",185,"CAlcnv","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","NME8","Wald ratio",1,0.148422819776071,0.0325457267460782,5.10466535956721e-06,"Whole Blood",0.0846331953537577,0.212212444198384,1.16000326500764,1.08831779345201,1.23641052542225,"NME8-Whole Blood"
"186",186,"Cl9nJW","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","INO80E","Wald ratio",1,0.259060810119559,0.04326473814624,2.12692003278632e-09,"Whole Blood",0.174261923352929,0.343859696886189,1.29571259487022,1.19036730998909,1.41038074081579,"INO80E-Whole Blood"
"187",187,"cXeUev","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","MAPK8IP1P2","Wald ratio",1,-0.0435534343115599,0.00805327653308089,6.36743678633968e-08,"Whole Blood",-0.0593378563163984,-0.0277690123067214,0.957381395708393,0.942388323518093,0.972613002490106,"MAPK8IP1P2-Whole Blood"
"188",188,"dk5njq","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","KANSL1-AS1","Wald ratio",1,-0.0431843460285347,0.00802332112005563,7.35184339974929e-08,"Whole Blood",-0.0589100554238437,-0.0274586366332257,0.957734819182154,0.942791564331267,0.972914924758045,"KANSL1-AS1-Whole Blood"
"189",189,"ds1Z6t","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","ZNF668","Wald ratio",1,0.126400253116507,0.0273208880434116,3.71886055756346e-06,"Whole Blood",0.0728513125514203,0.179949193681594,1.13473625912545,1.07557060117632,1.19715653846041,"ZNF668-Whole Blood"
"190",190,"eNBtRt","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","MAPK8IP1P1","Wald ratio",1,-0.0496556784969966,0.00884773907764667,1.99718511950819e-08,"Whole Blood",-0.0669972470891841,-0.0323141099048091,0.951557009639926,0.935197775849305,0.968202412342758,"MAPK8IP1P1-Whole Blood"
"191",191,"eV0d15","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","IGHG1","Wald ratio",1,0.561655070183348,0.113400833217971,7.3141799328625e-07,"Whole Blood",0.339389437076125,0.783920703290571,1.75357238524675,1.40409004347468,2.19004195962409,"IGHG1-Whole Blood"
"192",192,"fUHiAH","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","IQCD","Wald ratio",1,0.143053608707313,0.0311409216233607,4.35350898575673e-06,"Whole Blood",0.082017402325526,0.2040898150891,1.15379165328714,1.08547469944926,1.2264082984804,"IQCD-Whole Blood"
"193",193,"Gb8FTU","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","CEACAM19","Wald ratio",1,0.286695596843987,0.0332858447183273,7.10870118038229e-18,"Whole Blood",0.221455341196065,0.351935852491909,1.33201868106575,1.24789151763373,1.42181731475549,"CEACAM19-Whole Blood"
"194",194,"h1YC4V","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","RP11-196G11.5","Wald ratio",1,0.427129396602651,0.0722587325079673,3.39807710316739e-09,"Whole Blood",0.285502280887035,0.568756512318267,1.53285099460301,1.33043010994082,1.76606959967251,"RP11-196G11.5-Whole Blood"
"195",195,"hBHpXS","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","RP11-455F5.3","Wald ratio",1,-0.223877266776108,0.0410692077754829,5.00255750289755e-08,"Whole Blood",-0.304372914016054,-0.143381619536162,0.799413242913178,0.737585759090477,0.866423361715925,"RP11-455F5.3-Whole Blood"
"196",196,"hGglxQ","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","LRRC37A4P","Wald ratio",1,0.0445240968544147,0.00826394221919061,7.13431725205731e-08,"Whole Blood",0.0283267701048011,0.0607214236040283,1.04553017039521,1.02873178829836,1.0626028568776,"LRRC37A4P-Whole Blood"
"197",197,"IjJ0uB","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","RITA1","Wald ratio",1,-0.213769141370652,0.0466679111442972,4.63543743832005e-06,"Whole Blood",-0.305238247213474,-0.12230003552783,0.807534789880011,0.736947777720231,0.884882832381803,"RITA1-Whole Blood"
"198",198,"j6kD3u","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","BIN1","Wald ratio",1,0.384295120765557,0.038662418210353,2.79502417359249e-23,"Whole Blood",0.308516781073265,0.460073460457849,1.46857878582997,1.36140435518213,1.58419035606897,"BIN1-Whole Blood"
"199",199,"Jf1HLQ","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","FCER1G","Wald ratio",1,-0.290342385845307,0.0506859573012681,1.01465452717589e-08,"Whole Blood",-0.389686862155793,-0.190997909534822,0.748007416578208,0.677268919826227,0.826134315154407,"FCER1G-Whole Blood"
"200",200,"JOukDh","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","PLD2","Wald ratio",1,0.0900902469945244,0.0186830389197784,1.42101788772016e-06,"Whole Blood",0.0534714907117587,0.12670900327729,1.0942730341017,1.05492691612335,1.13508666321878,"PLD2-Whole Blood"
"201",201,"K8SPEx","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","RP11-137H2.4","Wald ratio",1,-0.0648663178425431,0.0143253158510827,5.9519263784505e-06,"Whole Blood",-0.0929439369106652,-0.036788698774421,0.937192740951092,0.911244586050748,0.963879782812236,"RP11-137H2.4-Whole Blood"
"202",202,"lN1wi7","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","HLA-E","Wald ratio",1,0.516557122544696,0.110964122620712,3.23709707361158e-06,"Whole Blood",0.2990674422081,0.734046802881291,1.67624659207146,1.34860057300645,2.08349506419626,"HLA-E-Whole Blood"
"203",203,"lQqdYd","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","PLEKHM1","Wald ratio",1,0.789918905022486,0.141262869876284,2.24680041436207e-08,"Whole Blood",0.513043680064969,1.06679412998,2.2032177491173,1.6703675300093,2.90604813780023,"PLEKHM1-Whole Blood"
"204",204,"Luf9Zg","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","OTULIN","Wald ratio",1,0.184112570728497,0.0364601769831341,4.42528896323494e-07,"Whole Blood",0.112650623841554,0.25557451761544,1.20215114250953,1.11924082857023,1.29120322681857,"OTULIN-Whole Blood"
"205",205,"MB2tkv","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","SLC26A1","Wald ratio",1,-0.0874242381444839,0.018258133273418,1.68254307204339e-06,"Whole Blood",-0.123210179360383,-0.0516382969285846,0.916288288722203,0.88407782811978,0.949672304117224,"SLC26A1-Whole Blood"
"206",206,"N2gP70","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","AC012146.7","Wald ratio",1,-0.203478096199147,0.034087825394187,2.38374756435401e-09,"Whole Blood",-0.270290233971754,-0.136665958426541,0.81588807517687,0.763157967823072,0.872261549092738,"AC012146.7-Whole Blood"
"207",207,"NRoA9h","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","CTSH","Wald ratio",1,0.0976920669608029,0.0209449345440219,3.09769372453201e-06,"Whole Blood",0.05663999525452,0.138744138667086,1.10262319871359,1.0582747578744,1.1488301211902,"CTSH-Whole Blood"
"208",208,"odkQWy","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","KAT8","Wald ratio",1,-0.622267655414558,0.10624081921712,4.70898043667379e-09,"Whole Blood",-0.830499661080113,-0.414035649749003,0.536725947058512,0.435831463887378,0.660977387167939,"KAT8-Whole Blood"
"209",209,"ofgOdX","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","PICALM","Wald ratio",1,1.22696905006964,0.142106584895072,5.9167214520449e-18,"Whole Blood",0.948440143675299,1.50549795646398,3.41087565983193,2.58167946782694,4.50639706122256,"PICALM-Whole Blood"
"210",210,"P5XqVL","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","GAL3ST4","Wald ratio",1,-0.403385635666385,0.0658004937611834,8.76392374593684e-10,"Whole Blood",-0.532354603438304,-0.274416667894466,0.66805442402937,0.587220668772349,0.76001533528826,"GAL3ST4-Whole Blood"
"211",211,"P6WWy6","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","IGHV1-58","Wald ratio",1,0.282163679518679,0.0558739959442929,4.41810064539087e-07,"Whole Blood",0.172650647467865,0.391676711569493,1.32599574056998,1.18845084424029,1.47945934199214,"IGHV1-58-Whole Blood"
"212",212,"QOTME9","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","ZSCAN21","Wald ratio",1,0.152873169912999,0.0292735857280211,1.76788632304655e-07,"Whole Blood",0.0954969418860777,0.21024939793992,1.16517719004651,1.10020545747516,1.23398577509359,"ZSCAN21-Whole Blood"
"213",213,"rG6CwS","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","RP11-1072A3.3","Wald ratio",1,0.221616837624827,0.047978902990942,3.85505386283986e-06,"Whole Blood",0.127578187762581,0.315655487487073,1.24809306393137,1.13607369182875,1.37115779322915,"RP11-1072A3.3-Whole Blood"
"214",214,"rGhdwy","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","CARF","Wald ratio",1,0.363685640401208,0.0745708371915082,1.0768459412613e-06,"Whole Blood",0.217526799505852,0.509844481296564,1.43862189846407,1.24299874081339,1.66503223115578,"CARF-Whole Blood"
"215",215,"SG3RJ2","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","PTK2B","Wald ratio",1,0.521182571347284,0.067980335393124,1.76523743209071e-14,"Whole Blood",0.387941113976761,0.654424028717807,1.68401794400332,1.4739429870916,1.92403400983712,"PTK2B-Whole Blood"
"216",216,"snUA51","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","ZNF192P1","Wald ratio",1,0.152580175403897,0.0332754637848925,4.5319217151434e-06,"Whole Blood",0.0873602663855077,0.217800084422286,1.16483584953559,1.0912897639253,1.24333848004109,"ZNF192P1-Whole Blood"
"217",217,"sT2fPB","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","KIF1C","Wald ratio",1,0.263397783263512,0.0488283096911472,6.87658471909286e-08,"Whole Blood",0.167694296268863,0.359101270258161,1.3013442689788,1.18257503778214,1.43204181747319,"KIF1C-Whole Blood"
"218",218,"UlVugF","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","LRRC37A","Wald ratio",1,-0.116743901187621,0.0211291521345054,3.29012038476989e-08,"Whole Blood",-0.158157039371252,-0.0753307630039904,0.889813044049816,0.853715704463577,0.927436673849988,"LRRC37A-Whole Blood"
"219",219,"VoBZeu","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","RP11-196G11.2","Wald ratio",1,-0.114568341462862,0.025325633376001,6.07363888051616e-06,"Whole Blood",-0.164206582879824,-0.0649301000459,0.891750992768237,0.848566704418516,0.937132966639393,"RP11-196G11.2-Whole Blood"
"220",220,"vz7zWA","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","INPP5D","Wald ratio",1,-0.349119305820482,0.0477129717954659,2.53437678563761e-13,"Whole Blood",-0.442636730539595,-0.255601881101369,0.705308977783826,0.64234050739931,0.774450230698622,"INPP5D-Whole Blood"
"221",221,"WlDeb4","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","STYX","Wald ratio",1,0.647449709517859,0.11661056596155,2.82033940699791e-08,"Whole Blood",0.418893000233221,0.876006418802497,1.91066186749846,1.52027767673024,2.40129078246043,"STYX-Whole Blood"
"222",222,"XMSfYO","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","RNF167","Wald ratio",1,0.427919377985552,0.0930259517359895,4.22490940500569e-06,"Whole Blood",0.245588512583013,0.610250243388091,1.5340623967811,1.27837343071764,1.84089201220075,"RNF167-Whole Blood"
"223",223,"ygR7kX","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","LINC02210","Wald ratio",1,-0.0921974712745041,0.0170236647143052,6.10010931648638e-08,"Whole Blood",-0.125563854114542,-0.0588310884344659,0.911925052761284,0.881999443335404,0.942866016682313,"LINC02210-Whole Blood"
"224",224,"yKiSlT","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","RP11-357P18.2","Wald ratio",1,0.353858561462722,0.0574642108358266,7.37183253398068e-10,"Whole Blood",0.241228708224502,0.466488414700942,1.42455368544068,1.27281210461856,1.59438553054205,"RP11-357P18.2-Whole Blood"
"225",225,"h8QQy2","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","HLA-DRB6","Inverse variance weighted",2,-0.0490217946955666,0.0103208173856682,2.03620238716397e-06,"Whole Blood",-0.0692505967714763,-0.0287929926196569,0.952160377426804,0.933092820728864,0.971617575659169,"HLA-DRB6-Whole Blood"
"226",226,"0vYqHr","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","PVR","Wald ratio",1,-0.271251460224184,0.0570244547062205,1.96727977570458e-06,"Lung",-0.383019391448376,-0.159483528999992,0.762424752798868,0.681799678074541,0.852584010192012,"PVR-Lung"
"227",227,"10fOiZ","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","CTB-171A8.1","Wald ratio",1,0.0680108476244798,0.00895065041275537,2.99756042183488e-14,"Lung",0.0504675728154793,0.0855541224334803,1.07037691946267,1.05176275709702,1.08932051642584,"CTB-171A8.1-Lung"
"228",228,"1i3P2V","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","RP11-385F7.1","Wald ratio",1,-0.184863157038156,0.0268302189640705,5.57493056718898e-12,"Lung",-0.237450386207734,-0.132275927868578,0.831218022405912,0.788636017234,0.876099221534017,"RP11-385F7.1-Lung"
"229",229,"1pcd4o","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","PRSS36","Wald ratio",1,0.132461245550241,0.0263148456561863,4.81082630028914e-07,"Lung",0.0808841480641158,0.184038343036366,1.14163477180445,1.08424527737593,1.20206191291633,"PRSS36-Lung"
"230",230,"3kTGlj","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","ZSCAN26","Wald ratio",1,-0.254358742518519,0.0481695540104355,1.28840400255465e-07,"Lung",-0.348771068378973,-0.159946416658065,0.775413578324139,0.705554635548856,0.852189450901582,"ZSCAN26-Lung"
"231",231,"403KpL","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","CHRNE","Wald ratio",1,0.0608156027780368,0.0116155312263645,1.64348022343775e-07,"Lung",0.0380491615743624,0.0835820439817112,1.0627029366496,1.0387822997965,1.0871744077512,"CHRNE-Lung"
"232",232,"56WK3f","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","SNX22","Wald ratio",1,-0.125480412641934,0.026600772701395,2.39145838885668e-06,"Lung",-0.177617927136668,-0.0733428981471998,0.882073041738333,0.837262257573026,0.929282126268128,"SNX22-Lung"
"233",233,"6hroED","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","OTULIN","Wald ratio",1,0.406037827442913,0.0804084750532706,4.42528896323496e-07,"Lung",0.248437216338503,0.563638438547323,1.50085932505467,1.28202032991211,1.75705381657871,"OTULIN-Lung"
"234",234,"6S669x","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","HLA-DRB1","Wald ratio",1,0.0867173093107204,0.0180578378656191,1.56933553715832e-06,"Lung",0.051323947094107,0.122110671527334,1.09058833696882,1.0526638454488,1.12987914031125,"HLA-DRB1-Lung"
"235",235,"73XDYu","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","PLEKHM1","Wald ratio",1,-0.17804770864457,0.0368130451273068,1.32119717834104e-06,"Lung",-0.250201277094091,-0.105894140195049,0.836902495052634,0.778644044087425,0.899519866033526,"PLEKHM1-Lung"
"236",236,"8hlqau","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","LILRB1","Wald ratio",1,-0.209179407214221,0.04530294344087,3.88677162779801e-06,"Lung",-0.297973176358326,-0.120385638070116,0.81124967854194,0.742321251239974,0.886578472373068,"LILRB1-Lung"
"237",237,"A0s682","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","MAPK8IP1P1","Wald ratio",1,-0.0483935419348144,0.00874262892617998,3.10601197209875e-08,"Lung",-0.0655290946301272,-0.0312579892395016,0.952758762761539,0.936571797153195,0.969225491070833,"MAPK8IP1P1-Lung"
"238",238,"a1t09A","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","MAPK8IP1P2","Wald ratio",1,-0.0450432457652975,0.00832875110377199,6.36743678633968e-08,"Lung",-0.0613675979286906,-0.0287188936019044,0.955956139884314,0.940477458659909,0.971689574234635,"MAPK8IP1P2-Lung"
"239",239,"bfbjeg","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","CTSH","Wald ratio",1,0.141965518153035,0.0304370516227947,3.09769372453201e-06,"Lung",0.0823088969723574,0.201622139333713,1.15253690625059,1.08579115563382,1.22338565144628,"CTSH-Lung"
"240",240,"cqjv64","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","KANSL1-AS1","Wald ratio",1,-0.042864666043428,0.00777216472216003,3.48479605425803e-08,"Lung",-0.0580981088988617,-0.0276312231879943,0.958041036778097,0.943557371520879,0.972747027211944,"KANSL1-AS1-Lung"
"241",241,"DDBsqN","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","PLEKHA1","Wald ratio",1,0.299614103409577,0.064544527596212,3.45094107509749e-06,"Lung",0.173106829321001,0.426121377498152,1.34933800215959,1.18899311762701,1.53130663002137,"PLEKHA1-Lung"
"242",242,"DwhDVv","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","RP11-259G18.1","Wald ratio",1,-0.154204993208239,0.0275265743796128,2.11842653660469e-08,"Lung",-0.20815707899228,-0.100252907424198,0.857096304080541,0.812079466068686,0.904608606870487,"RP11-259G18.1-Lung"
"243",243,"DZjG1v","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","PTK2B","Wald ratio",1,0.520682195375491,0.0682329241989723,2.33025748814328e-14,"Lung",0.386945663945505,0.654418726805477,1.68317551267185,1.47247648053713,1.92402380880453,"PTK2B-Lung"
"244",244,"fr1cXX","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","CELF1","Wald ratio",1,-0.362908221922447,0.0739103701398118,9.10242227247512e-07,"Lung",-0.507772547396478,-0.218043896448416,0.69565027601436,0.601834645052333,0.804090144190312,"CELF1-Lung"
"245",245,"gM0Pd6","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","RP11-214N9.1","Wald ratio",1,0.183245041492901,0.038377735105117,1.79908486653788e-06,"Lung",0.108024680686872,0.25846540229893,1.20110869349068,1.11407524118934,1.29494134708421,"RP11-214N9.1-Lung"
"246",246,"HPQ7LF","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","DOC2A","Wald ratio",1,0.450293909483508,0.0715172679767924,3.04841425168266e-10,"Lung",0.310120064248995,0.590467754718021,1.56877319505881,1.36358882257214,1.80483243687254,"DOC2A-Lung"
"247",247,"HZVtfe","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","WNT3","Wald ratio",1,-0.124926545975953,0.0251974986575701,7.12611527468073e-07,"Lung",-0.17431364334479,-0.0755394486071156,0.882561727914111,0.840033385455417,0.927243151361726,"WNT3-Lung"
"248",248,"i2d8yw","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","MAPT","Wald ratio",1,-0.0822220552643642,0.016714545115343,8.6902230852027e-07,"Lung",-0.114982563690436,-0.0494615468382919,0.921067408119616,0.89138168617835,0.951741754912433,"MAPT-Lung"
"249",249,"iAyXup","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","SLC26A1","Wald ratio",1,-0.0502425800926367,0.0102412933042545,9.30082640872955e-07,"Lung",-0.0703155149689755,-0.0301696452162979,0.950998703164133,0.932099682103668,0.970280916069743,"SLC26A1-Lung"
"250",250,"JA9geV","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","APOC2","Wald ratio",1,-0.161683244601391,0.0171597783185438,4.41640348130682e-21,"Lung",-0.195316410105737,-0.128050079097045,0.850710629051552,0.822574346039707,0.879809317985165,"APOC2-Lung"
"251",251,"jGelNc","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","NME8","Wald ratio",1,0.122327443463328,0.0263733479026441,3.51290255109472e-06,"Lung",0.0706356815741456,0.17401920535251,1.1301240929484,1.07319017168457,1.19007842147649,"NME8-Lung"
"252",252,"jIaYUd","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","LACTB","Wald ratio",1,0.144945465453925,0.0274312679947848,1.26427344621757e-07,"Lung",0.0911801801841468,0.198710750723703,1.15597652789382,1.09546636880949,1.21982908018771,"LACTB-Lung"
